-3.46633	1.	1.09077	0.0865377
-3.29177	1.	1.09495	0.0836256
-3.11721	1.	1.0989	0.0807166
-2.94264	1.	1.10261	0.0778132
-2.76808	1.	1.1061	0.074918
-2.59352	1.	1.10935	0.0720331
-2.41895	1.	1.11239	0.0691606
-2.24439	1.	1.11521	0.0663022
-2.06983	1.	1.11782	0.0634596
-1.89526	1.	1.12022	0.0606342
-1.7207	1.	1.12242	0.0578275
-1.54613	1.	1.12441	0.0550406
-1.37157	1.	1.12622	0.0522746
-1.19701	1.	1.12783	0.0495306
-1.02244	1.	1.12925	0.0468093
-0.84788	1.	1.13049	0.0441118
-0.673317	1.	1.13155	0.0414388
-0.498753	1.	1.13243	0.0387911
-0.32419	1.	1.13314	0.0361695
-0.149626	1.	1.13367	0.0335747
0.0249377	1.	1.13404	0.0310075
0.199501	1.	1.13424	0.0284687
0.374065	1.	1.13427	0.0259592
0.548628	1.	1.13415	0.0234798
0.723192	1.	1.13386	0.0210314
0.897756	1.	1.13342	0.018615
1.07232	1.	1.13283	0.0162316
1.24688	1.	1.13208	0.0138823
1.42145	1.	1.13119	0.0115681
1.59601	1.	1.13015	0.00929036
1.77057	1.	1.12897	0.00705019
1.94514	1.	1.12764	0.00484896
2.1197	1.	1.12618	0.00268798
2.29426	1.	1.12458	0.000568638
2.46883	1.	1.12285	-0.00150763
2.64339	1.	1.12099	-0.00353936
2.81796	1.	1.119	-0.00552502
2.99252	1.	1.11689	-0.00746311
3.16708	1.	1.11467	-0.00935206
3.34165	1.	1.11232	-0.0111903
3.51621	1.	1.10987	-0.0129763
3.69077	1.	1.10731	-0.0147085
3.86534	1.	1.10465	-0.0163854
4.0399	1.	1.10189	-0.0180053
4.21446	1.	1.09904	-0.0195669
4.38903	1.	1.0961	-0.0210687
4.56359	1.	1.09308	-0.0225093
4.73815	1.	1.08998	-0.0238873
4.91272	1.	1.08681	-0.0252015
5.08728	1.	1.08358	-0.0264507
5.26185	1.	1.08029	-0.0276337
5.43641	1.	1.07694	-0.0287496
5.61097	1.	1.07355	-0.0297975
5.78554	1.	1.07012	-0.0307764
5.9601	1.	1.06665	-0.0316858
6.13466	1.	1.06315	-0.0325249
6.30923	1.	1.05963	-0.0332935
6.48379	1.	1.0561	-0.033991
6.65835	1.	1.05255	-0.0346174
6.83292	1.	1.049	-0.0351724
7.00748	1.	1.04546	-0.0356563
7.18204	1.	1.04192	-0.0360692
7.35661	1.	1.0384	-0.0364113
7.53117	1.	1.03489	-0.0366833
7.70574	1.	1.03142	-0.0368857
7.8803	1.	1.02797	-0.0370191
8.05486	1.	1.02457	-0.0370847
8.22943	1.	1.0212	-0.0370833
8.40399	1.	1.01789	-0.037016
8.57855	1.	1.01463	-0.0368842
8.75312	1.	1.01142	-0.0366892
8.92768	1.	1.00828	-0.0364326
9.10224	1.	1.0052	-0.0361161
9.27681	1.	1.00219	-0.0357411
9.45137	1.	0.999262	-0.0353097
9.62594	1.	0.996407	-0.0348237
9.8005	1.	0.993634	-0.0342851
9.97506	1.	0.990946	-0.0336961
10.1496	1.	0.988344	-0.0330587
10.3242	1.	0.985832	-0.0323753
10.4988	1.	0.983412	-0.031648
10.6733	1.	0.981086	-0.0308792
10.8479	1.	0.978856	-0.0300713
11.0224	1.	0.976723	-0.0292267
11.197	1.	0.97469	-0.0283479
11.3716	1.	0.972756	-0.027437
11.5461	1.	0.970924	-0.0264969
11.7207	1.	0.969193	-0.0255299
11.8953	1.	0.967565	-0.0245385
12.0698	1.	0.966039	-0.0235251
12.2444	1.	0.964616	-0.0224921
12.419	1.	0.963296	-0.0214421
12.5935	1.	0.962077	-0.0203775
12.7681	1.	0.960961	-0.0193005
12.9426	1.	0.959945	-0.0182136
13.1172	1.	0.95903	-0.0171191
13.2918	1.	0.958214	-0.0160191
13.4663	1.	0.957496	-0.014916
13.6409	1.	0.956877	-0.0138119
13.8155	1.	0.956352	-0.0127088
13.99	1.	0.955922	-0.0116091
14.1646	1.	0.955585	-0.0105144
14.3392	1.	0.955338	-0.0094268
14.5137	1.	0.95518	-0.00834776
14.6883	1.	0.955111	-0.00728027
14.8628	1.	0.955126	-0.00622488
15.0374	1.	0.955224	-0.00518366
15.212	1.	0.955403	-0.0041582
15.3865	1.	0.955661	-0.00315005
15.5611	1.	0.955996	-0.00216067
15.7357	1.	0.956404	-0.00119144
15.9102	1.	0.956885	-0.000243705
16.0848	1.	0.957434	0.000682591
16.2594	1.	0.95805	0.00158237
16.4339	1.	0.958731	0.00245843
16.6085	1.	0.959472	0.0033084
16.783	1.	0.960273	0.00413135
16.9576	1.	0.96113	0.00492636
17.1322	1.	0.96204	0.0056926
17.3067	1.	0.963	0.00642932
17.4813	1.	0.964009	0.00713583
17.6559	1.	0.965062	0.00781149
17.8304	1.	0.966158	0.00845574
18.005	1.	0.967294	0.00906809
18.1796	1.	0.96847	0.00964975
18.3541	1.	0.969671	0.0101954
18.5287	1.	0.970907	0.0107097
18.7032	1.	0.972171	0.0111908
18.8778	1.	0.973461	0.0116384
19.0524	1.	0.974772	0.0120525
19.2269	1.	0.976103	0.0124331
19.4015	1.	0.977451	0.0127802
19.5761	1.	0.978813	0.0130938
19.7506	1.	0.980185	0.0133741
19.9252	1.	0.981566	0.0136212
20.0998	0.999999	0.982952	0.0138356
20.2743	0.999998	0.98434	0.0140173
20.4489	0.999995	0.985728	0.0141668
20.6234	0.999988	0.987112	0.0142847
20.798	0.999974	0.98849	0.0143716
20.9726	0.999944	0.989856	0.0144285
21.1471	0.999883	0.991205	0.0144572
21.3217	0.999765	0.992531	0.0144604
21.4963	0.999541	0.993824	0.0144426
21.6708	0.999129	0.995067	0.0144112
21.8454	0.998394	0.996241	0.0143781
22.02	0.99712	0.997319	0.0143618
22.1945	0.994982	0.998266	0.0143909
22.3691	0.991503	0.99904	0.0145073
22.5436	0.986014	0.999602	0.0147705
22.7182	0.977625	0.999915	0.0152615
22.8928	0.965211	0.999965	0.0160853
23.0673	0.947433	0.999773	0.0173709
23.2419	0.92282	0.99942	0.0192667
23.4165	0.889911	0.999062	0.0219304
23.591	0.847466	0.99895	0.0255124
23.7656	0.794729	0.999427	0.0301321
23.9401	0.731698	1.00092	0.0358513
24.1147	0.659342	1.00389	0.0426468
24.2893	0.579687	1.00879	0.0503912
24.4638	0.495723	1.01597	0.0588476
24.6384	0.411103	1.02555	0.0676841
24.813	0.329685	1.03742	0.0765105
24.9875	0.254999	1.05109	0.0849316
25.1621	0.189761	1.06573	0.0926079
25.3367	0.135562	1.08016	0.0993105
25.5112	0.0927798	1.09299	0.104959
25.6858	0.0607249	1.10272	0.109637
25.8603	0.0379464	1.10795	0.113581
26.0349	0.0226066	1.10749	0.117155
26.2095	0.0128233	1.10056	0.120805
26.384	0.00691777	1.08682	0.125011
26.5586	0.00354562	1.06645	0.130243
26.7332	0.00172499	1.04006	0.136912
26.9077	0.000795974	1.0086	0.145332
27.0823	0.000348113	0.973256	0.155696
27.2569	0.000144204	0.935281	0.168054
27.4314	0.0000565482	0.895873	0.18231
27.606	0.0000209812	0.856082	0.198228
27.7805	7.3623e-6	0.816746	0.21545
27.9551	2.44227e-6	0.778464	0.233523
28.1297	7.65619e-7	0.74161	0.251934
28.3042	2.2674e-7	0.706362	0.270144
28.4788	6.3418e-8	0.67275	0.28762
28.6534	1.67475e-8	0.640704	0.303866
28.8279	4.1748e-9	0.610102	0.318437
29.0025	9.82143e-10	0.580805	0.33096
29.1771	2.18012e-10	0.552685	0.341134
29.3516	4.56535e-11	0.525644	0.348734
29.5262	9.01745e-12	0.49962	0.35361
29.7007	1.67975e-12	0.474583	0.35568
29.8753	2.95049e-13	0.450536	0.35493
30.0499	4.88628e-14	0.427499	0.351405
30.2244	7.62862e-15	0.405503	0.345207
30.399	1.12267e-15	0.384577	0.336487
30.5736	1.55722e-16	0.364745	0.32544
30.7481	2.03563e-17	0.346012	0.312297
30.9227	2.50765e-18	0.328368	0.297316
31.0973	2.91082e-19	0.311782	0.280773
31.2718	3.18356e-20	0.296204	0.26295
31.4464	3.28045e-21	0.281572	0.244124
31.6209	3.18458e-22	0.26781	0.224559
31.7955	2.91222e-23	0.254838	0.204491
31.9701	2.50927e-24	0.242574	0.184129
32.1446	2.03536e-25	0.230941	0.163643
32.3192	1.55981e-26	0.219867	0.143165
32.4938	1.12214e-27	0.209292	0.122789
32.6683	7.58405e-29	0.199166	0.102573
32.8429	5.58154e-30	0.189452	0.0825439
33.0175	5.32736e-31	0.180125	0.0627015
33.192	5.86596e-32	0.171169	0.0430254
33.3666	6.96735e-32	0.162575	0.023481
33.5411	2.7666e-31	0.154344	0.00402573
33.7157	1.83234e-32	0.146478	-0.0153856
33.8903	1.03501e-31	0.138982	-0.0347962
34.0648	2.22679e-31	0.13186	-0.0542435
34.2394	2.63672e-31	0.125115	-0.0737568
34.414	5.12915e-32	0.118747	-0.0933562
34.5885	1.82121e-32	0.112753	-0.113052
34.7631	2.42973e-31	0.107126	-0.132846
34.9377	5.59152e-32	0.101854	-0.152732
35.1122	3.09596e-31	0.0969244	-0.172703
35.2868	9.98595e-32	0.0923195	-0.192745
35.4613	1.46419e-31	0.0880206	-0.212851
35.6359	2.20106e-32	0.0840076	-0.233015
35.8105	7.93272e-32	0.0802596	-0.253235
35.985	5.76936e-32	0.076756	-0.273522
36.1596	1.2196e-31	0.0734765	-0.293889
36.3342	1.36837e-31	0.0704023	-0.314361
36.5087	3.57508e-32	0.0675155	-0.334969
36.6833	6.73782e-32	0.0648002	-0.355749
36.8579	2.43576e-31	0.0622418	-0.376741
37.0324	2.39914e-31	0.0598275	-0.397987
37.207	2.43751e-32	0.0575458	-0.419528
37.3815	1.78162e-31	0.0553867	-0.441403
37.5561	5.99349e-31	0.0533413	-0.463646
37.7307	1.8915e-31	0.0514016	-0.486284
37.9052	3.36322e-31	0.0495603	-0.509339
38.0798	6.82983e-31	0.0478107	-0.532828
38.2544	8.13344e-32	0.0461466	-0.556757
38.4289	3.82216e-31	0.0445621	-0.581129
38.6035	1.98914e-31	0.0430514	-0.60594
38.7781	4.38546e-31	0.0416091	-0.631184
38.9526	4.20093e-32	0.0402299	-0.656849
39.1272	5.43019e-31	0.038909	-0.682923
39.3017	3.59502e-31	0.0376417	-0.709394
39.4763	1.04588e-31	0.0364235	-0.736247
39.6509	2.01892e-32	0.0352506	-0.763471
39.8254	3.35813e-31	0.0341192	-0.791054
40.	3.01127e-31	0.0330264	-0.818984
