-2.	0.264151	0.0754717	-1.6897e-6
-1.98007	0.266891	0.0771891	-3.11176e-6
-1.96013	0.269684	0.0789652	-3.9464e-6
-1.9402	0.272532	0.0808025	-3.85795e-6
-1.92027	0.275434	0.082704	-2.70246e-6
-1.90033	0.278394	0.0846725	-6.01957e-7
-1.8804	0.281411	0.0867112	2.04091e-6
-1.86047	0.284489	0.0888234	4.60288e-6
-1.84053	0.287627	0.0910124	6.37134e-6
-1.8206	0.290827	0.0932822	6.72362e-6
-1.80066	0.294092	0.0956364	5.31334e-6
-1.78073	0.297422	0.0980793	2.21383e-6
-1.7608	0.300818	0.100615	-2.02822e-6
-1.74086	0.304283	0.103249	-6.4595e-6
-1.72093	0.307818	0.105985	-9.9097e-6
-1.701	0.311424	0.108829	-0.0000112734
-1.68106	0.315103	0.111786	-9.8224e-6
-1.66113	0.318856	0.114862	-5.46924e-6
-1.6412	0.322684	0.118064	1.10037e-6
-1.62126	0.32659	0.121398	8.48294e-6
-1.60133	0.330573	0.124871	0.0000148181
-1.5814	0.334636	0.128491	0.0000182176
-1.56146	0.338779	0.132266	0.0000172741
-1.54153	0.343004	0.136203	0.0000115226
-1.52159	0.347311	0.140313	1.72294e-6
-1.50166	0.351701	0.144604	-0.0000101457
-1.48173	0.356175	0.149088	-0.0000212214
-1.46179	0.360733	0.153775	-0.0000283915
-1.44186	0.365374	0.158676	-0.0000290951
-1.42193	0.370098	0.163805	-0.000022104
-1.40199	0.374905	0.169174	-8.06927e-6
-1.38206	0.379794	0.174798	0.0000103564
-1.36213	0.384762	0.180691	0.0000289175
-1.34219	0.389808	0.186871	0.0000426524
-1.32226	0.394928	0.193353	0.0000471207
-1.30233	0.400118	0.200157	0.0000396828
-1.28239	0.405374	0.207302	0.0000204895
-1.26246	0.41069	0.214809	-7.12734e-6
-1.24252	0.416059	0.2227	-0.0000370643
-1.22259	0.421471	0.230998	-0.000061665
-1.20266	0.426918	0.239729	-0.0000735433
-1.18272	0.432387	0.248919	-0.0000676087
-1.16279	0.437864	0.258597	-0.0000427786
-1.14286	0.443331	0.268791	-2.86639e-6
-1.12292	0.44877	0.279534	0.0000437136
-1.10299	0.454158	0.290859	0.0000855233
-1.08306	0.459469	0.302799	0.000110722
-1.06312	0.464672	0.315391	0.000110178
-1.04319	0.469731	0.328673	0.000080306
-1.02326	0.474606	0.342683	0.0000248296
-1.00332	0.479252	0.35746	-0.0000451679
-0.983389	0.483614	0.373044	-0.000113152
-0.963455	0.487631	0.389475	-0.000160781
-0.943522	0.491235	0.406792	-0.000172542
-0.923588	0.494348	0.425031	-0.000140294
-0.903654	0.49688	0.444229	-0.0000664595
-0.883721	0.498732	0.464415	0.0000351486
-0.863787	0.499793	0.485614	0.000141438
-0.843854	0.499938	0.507842	0.000224907
-0.82392	0.499031	0.531107	0.000260366
-0.803987	0.496921	0.555403	0.000231941
-0.784053	0.493443	0.580707	0.000138556
-0.76412	0.488422	0.606976	-3.80222e-6
-0.744186	0.481669	0.634144	-0.000164053
-0.724252	0.472989	0.662116	-0.000302268
-0.704319	0.462178	0.690766	-0.000379095
-0.684385	0.449034	0.719928	-0.000366263
-0.664452	0.433361	0.749396	-0.000255516
-0.644518	0.414974	0.778921	-0.0000633867
-0.624585	0.393712	0.808205	0.000169988
-0.604651	0.369449	0.836908	0.000388468
-0.584718	0.342102	0.864645	0.000532714
-0.564784	0.311648	0.890993	0.000555463
-0.54485	0.27813	0.915504	0.000435527
-0.524917	0.241676	0.937713	0.000186639
-0.504983	0.202495	0.95716	-0.000141836
-0.48505	0.160891	0.973407	-0.000473528
-0.465116	0.117254	0.986057	-0.00072187
-0.445183	0.0720527	0.994781	-0.000811667
-0.425249	0.0258236	0.999333	-0.000700262
-0.405316	-0.0208514	0.999565	-0.00039268
-0.385382	-0.0673674	0.995441	0.0000539913
-0.365449	-0.113123	0.987035	0.000539422
-0.345515	-0.157544	0.974531	0.00094129
-0.325581	-0.20011	0.95821	0.00114482
-0.305648	-0.240369	0.938432	0.0010738
-0.285714	-0.277956	0.91562	0.000715017
-0.265781	-0.312595	0.890237	0.00012903
-0.245847	-0.344101	0.862759	-0.000557301
-0.225914	-0.372381	0.833665	-0.00117647
-0.20598	-0.39742	0.80341	-0.00155961
-0.186047	-0.41927	0.77242	-0.0015805
-0.166113	-0.438042	0.741079	-0.00119338
-0.146179	-0.45389	0.709724	-0.000453809
-0.126246	-0.466997	0.678644	0.000484646
-0.106312	-0.47757	0.648078	0.0013998
-0.0863787	-0.485823	0.61822	0.00205136
-0.0664452	-0.491975	0.589223	0.00224171
-0.0465116	-0.49624	0.5612	0.00187198
-0.0265781	-0.498827	0.534231	0.00097842
-0.00664452	-0.49993	0.508369	-0.000262699
0.013289	-0.499732	0.483643	-0.00156623
0.0332226	-0.498402	0.460062	-0.00260096
0.0531561	-0.496094	0.43762	-0.00307098
0.0730897	-0.492944	0.416299	-0.0027963
0.0930233	-0.48908	0.396071	-0.00177158
0.112957	-0.48461	0.376902	-0.000185405
0.13289	-0.479634	0.358751	0.00160905
0.152824	-0.474238	0.341576	0.00316901
0.172757	-0.468499	0.325333	0.00406803
0.192691	-0.462483	0.309975	0.00400822
0.212625	-0.456248	0.295458	0.00291024
0.232558	-0.449845	0.281735	0.000955359
0.252492	-0.443316	0.268763	-0.00143594
0.272425	-0.4367	0.256499	-0.00368956
0.292359	-0.430029	0.244902	-0.00521148
0.312292	-0.42333	0.233932	-0.00553949
0.332226	-0.416626	0.223553	-0.00447531
0.352159	-0.409937	0.213728	-0.00216091
0.372093	-0.403281	0.204425	0.000926016
0.392027	-0.39667	0.195611	0.00406391
0.41196	-0.390117	0.187256	0.00645078
0.431894	-0.383631	0.179333	0.00740365
0.451827	-0.377219	0.171815	0.00654571
0.471761	-0.370889	0.164677	0.00393147
0.491694	-0.364645	0.157897	0.0000721398
0.511628	-0.35849	0.151453	-0.00415464
0.531561	-0.352427	0.145324	-0.00769765
0.551495	-0.346459	0.139492	-0.00958702
0.571429	-0.340586	0.133938	-0.00919099
0.591362	-0.334809	0.128647	-0.00640835
0.611296	-0.329128	0.123603	-0.00174135
0.631229	-0.323543	0.118791	0.00378026
0.651163	-0.318052	0.114198	0.00881753
0.671096	-0.312655	0.109812	0.0120391
0.69103	-0.30735	0.105619	0.0124634
0.710963	-0.302135	0.10161	0.00974059
0.730897	-0.297009	0.0977739	0.00429668
0.750831	-0.291969	0.0941008	-0.00270953
0.770764	-0.287014	0.0905818	-0.00962068
0.790698	-0.28214	0.0872084	-0.014663
0.810631	-0.277347	0.0839725	-0.0163904
0.830565	-0.27263	0.0808666	-0.0140823
0.850498	-0.267988	0.0778837	-0.00798831
0.870432	-0.263419	0.0750171	0.000653715
0.890365	-0.258919	0.0722606	0.00985192
0.910299	-0.254486	0.0696085	0.0173063
0.930233	-0.250117	0.067055	0.0209705
0.950166	-0.24581	0.0645952	0.0195947
0.9701	-0.241562	0.062224	0.0131111
0.990033	-0.23737	0.0599369	0.0027481
1.00997	-0.233231	0.0577296	-0.00917535
1.0299	-0.229143	0.0555979	-0.0197508
1.04983	-0.225104	0.0535379	-0.0261725
1.06977	-0.221109	0.0515461	-0.0264599
1.0897	-0.217156	0.0496189	-0.02003
1.10963	-0.213243	0.0477531	-0.00796072
1.12957	-0.209367	0.0459456	0.00714573
1.1495	-0.205525	0.0441935	0.0216979
1.16944	-0.201713	0.0424939	0.0319453
1.18937	-0.197929	0.0408443	0.0349169
1.2093	-0.19417	0.0392421	0.0292404
1.22924	-0.190433	0.0376849	0.0156243
1.24917	-0.186714	0.0361705	-0.00314654
1.2691	-0.183011	0.0346968	-0.0227401
1.28904	-0.179319	0.0332617	-0.0382421
1.30897	-0.175636	0.0318633	-0.0453491
1.3289	-0.171958	0.0304998	-0.0415093
1.34884	-0.168281	0.0291694	-0.0267205
1.36877	-0.164601	0.0278704	-0.00375496
1.3887	-0.160915	0.0266013	0.0222919
1.40864	-0.157218	0.0253606	0.0450767
1.42857	-0.153505	0.0241469	0.0584903
1.4485	-0.149772	0.0229588	0.0582163
1.46844	-0.146014	0.0217952	0.0429839
1.48837	-0.142226	0.0206549	0.0151774
1.50831	-0.138402	0.0195367	-0.0194038
