LECROYHDO6104,18334,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,16-Feb-2016 09:34:07,0                 
Time,Ampl
-0.99846459,-0.38
-0.99844459,-0.384
-0.99842459,-0.387
-0.99840459,-0.391
-0.99838459,-0.389
-0.99836459,-0.395
-0.99834459,-0.394
-0.99832459,-0.399
-0.99830459,-0.405
-0.99828459,-0.403
-0.99826459,-0.408
-0.99824459,-0.411
-0.99822459,-0.408
-0.99820459,-0.412
-0.99818459,-0.415
-0.99816459,-0.415
-0.99814459,-0.417
-0.99812459,-0.41
-0.99810459,-0.42
-0.99808459,-0.423
-0.99806459,-0.426
-0.99804459,-0.43
-0.99802459,-0.43
-0.99800459,-0.438
-0.99798459,-0.442
-0.99796459,-0.447
-0.99794459,-0.444
-0.99792459,-0.446
-0.99790459,-0.451
-0.99788459,-0.451
-0.99786459,-0.45
-0.99784459,-0.457
-0.99782459,-0.451
-0.99780459,-0.454
-0.99778459,-0.454
-0.99776459,-0.457
-0.99774459,-0.458
-0.99772459,-0.462
-0.99770459,-0.459
-0.99768459,-0.463
-0.99766459,-0.466
-0.99764459,-0.463
-0.99762459,-0.464
-0.99760459,-0.465
-0.99758459,-0.47
-0.99756459,-0.47
-0.99754459,-0.47
-0.99752459,-0.472
-0.99750459,-0.472
-0.99748459,-0.467
-0.99746459,-0.476
-0.99744459,-0.475
-0.99742459,-0.478
-0.99740459,-0.474
-0.99738459,-0.479
-0.99736459,-0.482
-0.99734459,-0.489
-0.99732459,-0.485
-0.99730459,-0.486
-0.99728459,-0.492
-0.99726459,-0.486
-0.99724459,-0.478
-0.99722459,-0.491
-0.99720459,-0.485
-0.99718459,-0.488
-0.99716459,-0.486
-0.99714459,-0.494
-0.99712459,-0.488
-0.99710459,-0.49
-0.99708459,-0.494
-0.99706459,-0.496
-0.99704459,-0.492
-0.99702459,-0.492
-0.99700459,-0.491
-0.99698459,-0.498
-0.99696459,-0.497
-0.99694459,-0.496
-0.99692459,-0.501
-0.99690459,-0.494
-0.99688459,-0.498
-0.99686459,-0.505
-0.99684459,-0.495
-0.99682459,-0.501
-0.99680459,-0.495
-0.99678459,-0.502
-0.99676459,-0.5
-0.99674459,-0.496
-0.99672459,-0.493
-0.99670459,-0.489
-0.99668459,-0.491
-0.99666459,-0.492
-0.99664459,-0.489
-0.99662459,-0.494
-0.99660459,-0.493
-0.99658459,-0.492
-0.99656459,-0.491
-0.99654459,-0.493
-0.99652459,-0.493
-0.99650459,-0.483
-0.99648459,-0.485
-0.99646459,-0.492
-0.99644459,-0.49
-0.99642459,-0.498
-0.99640459,-0.491
-0.99638459,-0.497
-0.99636459,-0.493
-0.99634459,-0.494
-0.99632459,-0.496
-0.99630459,-0.493
-0.99628459,-0.5
-0.99626459,-0.492
-0.99624459,-0.493
-0.99622459,-0.493
-0.99620459,-0.493
-0.99618459,-0.493
-0.99616459,-0.496
-0.99614459,-0.494
-0.99612459,-0.491
-0.99610459,-0.497
-0.99608459,-0.487
-0.99606459,-0.493
-0.99604459,-0.491
-0.99602459,-0.493
-0.99600459,-0.492
-0.99598459,-0.493
-0.99596459,-0.493
-0.99594459,-0.494
-0.99592459,-0.492
-0.99590459,-0.497
-0.99588459,-0.488
-0.99586459,-0.483
-0.99584459,-0.483
-0.99582459,-0.484
-0.99580459,-0.484
-0.99578459,-0.484
-0.99576459,-0.483
-0.99574459,-0.487
-0.99572459,-0.481
-0.99570459,-0.483
-0.99568459,-0.485
-0.99566459,-0.484
-0.99564459,-0.482
-0.99562459,-0.482
-0.99560459,-0.483
-0.99558459,-0.484
-0.99556459,-0.477
-0.99554459,-0.478
-0.99552459,-0.47
-0.99550459,-0.468
-0.99548459,-0.467
-0.99546459,-0.459
-0.99544459,-0.464
-0.99542459,-0.462
-0.99540459,-0.459
-0.99538459,-0.456
-0.99536459,-0.458
-0.99534459,-0.456
-0.99532459,-0.449
-0.99530459,-0.454
-0.99528459,-0.453
-0.99526459,-0.45
-0.99524459,-0.443
-0.99522459,-0.448
-0.99520459,-0.442
-0.99518459,-0.444
-0.99516459,-0.442
-0.99514459,-0.443
-0.99512459,-0.435
-0.99510459,-0.445
-0.99508459,-0.439
-0.99506459,-0.438
-0.99504459,-0.445
-0.99502459,-0.44
-0.99500459,-0.443
-0.99498459,-0.44
-0.99496459,-0.436
-0.99494459,-0.439
-0.99492459,-0.432
-0.99490459,-0.436
-0.99488459,-0.44
-0.99486459,-0.438
-0.99484459,-0.434
