LECROYHDO6104,18334,Waveform
Segments,1,SegmentSize,2502
Segment,TrigTime,TimeSinceSegment1
#1,18-Feb-2016 05:04:16,0                 
Time,Ampl
0.0009994997351,0.3478
0.0009995001351,0.3564
0.0009995005351,0.349
0.0009995009351,0.333
0.0009995013351,0.308
0.0009995017351,0.2792
0.0009995021351,0.2422
0.0009995025351,0.1972
0.0009995029351,0.147
0.0009995033351,0.0962
0.0009995037351,0.0522
0.0009995041351,0.0206
0.0009995045351,0.0024
0.0009995049351,-0.0012
0.0009995053351,0.0024
0.0009995057351,0.0112
0.0009995061351,0.0234
0.0009995065351,0.0468
0.0009995069351,0.0808
0.0009995073351,0.1286
0.0009995077351,0.1846
0.0009995081351,0.2438
0.0009995085351,0.2954
0.0009995089351,0.335
0.0009995093351,0.3536
0.0009995097351,0.3556
0.0009995101351,0.343
0.0009995105351,0.3236
0.0009995109351,0.296
0.0009995113351,0.2666
0.0009995117351,0.227
0.0009995121351,0.1818
0.0009995125351,0.1294
0.0009995129351,0.0812
0.0009995133351,0.0404
0.0009995137351,0.0148
0.0009995141351,0.0026
0.0009995145351,0.0014
0.0009995149351,0.0056
0.0009995153351,0.0164
0.0009995157351,0.0316
0.0009995161351,0.0568
0.0009995165351,0.0918
0.0009995169351,0.141
0.0009995173351,0.1974
0.0009995177351,0.2566
0.0009995181351,0.307
0.0009995185351,0.342
0.0009995189351,0.3564
0.0009995193351,0.3546
0.0009995197351,0.3392
0.0009995201351,0.3156
0.0009995205351,0.2856
0.0009995209351,0.2514
0.0009995213351,0.2102
0.0009995217351,0.1652
0.0009995221351,0.1146
0.0009995225351,0.0694
0.0009995229351,0.0316
0.0009995233351,0.009
0.0009995237351,-0.0008
0.0009995241351,0.0002
0.0009995245351,0.0074
0.0009995249351,0.0194
0.0009995253351,0.0374
0.0009995257351,0.0674
0.0009995261351,0.1076
0.0009995265351,0.1602
0.0009995269351,0.2194
0.0009995273351,0.2766
0.0009995277351,0.321
0.0009995281351,0.3492
0.0009995285351,0.3574
0.0009995289351,0.3494
0.0009995293351,0.33
0.0009995297351,0.3082
0.0009995301351,0.2792
0.0009995305351,0.2448
0.0009995309351,0.202
0.0009995313351,0.1538
0.0009995317351,0.1006
0.0009995321351,0.055
0.0009995325351,0.021
0.0009995329351,0.0034
0.0009995333351,-0.0024
0.0009995337351,0.0012
0.0009995341351,0.0102
0.0009995345351,0.0234
0.0009995349351,0.0442
0.0009995353351,0.0778
0.0009995357351,0.1242
0.0009995361351,0.1786
0.0009995365351,0.2352
0.0009995369351,0.2886
0.0009995373351,0.3256
0.0009995377351,0.3496
0.0009995381351,0.3534
0.0009995385351,0.3464
0.0009995389351,0.3276
0.0009995393351,0.3034
0.0009995397351,0.2718
0.0009995401351,0.2324
0.0009995405351,0.1844
0.0009995409351,0.1318
0.0009995413351,0.0808
0.0009995417351,0.0416
0.0009995421351,0.0158
0.0009995425351,0.004
0.0009995429351,0.0008
0.0009995433351,0.0062
0.0009995437351,0.0148
0.0009995441351,0.029
0.0009995445351,0.051
0.0009995449351,0.0868
0.0009995453351,0.1348
0.0009995457351,0.1928
0.0009995461351,0.2514
0.0009995465351,0.3044
0.0009995469351,0.3386
0.0009995473351,0.3562
0.0009995477351,0.354
0.0009995481351,0.3388
0.0009995485351,0.3148
0.0009995489351,0.2894
0.0009995493351,0.258
0.0009995497351,0.2202
0.0009995501351,0.1744
0.0009995505351,0.1234
0.0009995509351,0.0716
0.0009995513351,0.032
0.0009995517351,0.008
0.0009995521351,-0.001
0.0009995525351,-0.001
0.0009995529351,0.0068
0.0009995533351,0.0184
0.0009995537351,0.0362
0.0009995541351,0.0628
0.0009995545351,0.1038
0.0009995549351,0.154
0.0009995553351,0.213
0.0009995557351,0.268
0.0009995561351,0.315
0.0009995565351,0.3452
0.0009995569351,0.3586
0.0009995573351,0.3536
0.0009995577351,0.3378
0.0009995581351,0.3126
0.0009995585351,0.2842
0.0009995589351,0.2502
0.0009995593351,0.208
0.0009995597351,0.1584
0.0009995601351,0.1062
0.0009995605351,0.0588
0.0009995609351,0.0244
0.0009995613351,0.0034
0.0009995617351,-0.001
0.0009995621351,0.0006
0.0009995625351,0.0102
0.0009995629351,0.0226
0.0009995633351,0.0438
0.0009995637351,0.0724
0.0009995641351,0.1178
0.0009995645351,0.1718
0.0009995649351,0.232
0.0009995653351,0.2864
0.0009995657351,0.3294
0.0009995661351,0.352
0.0009995665351,0.359
0.0009995669351,0.3472
0.0009995673351,0.3284
0.0009995677351,0.3004
0.0009995681351,0.27
0.0009995685351,0.2346
0.0009995689351,0.1904
0.0009995693351,0.1404
0.0009995697351,0.0902
0.0009995701351,0.0464
0.0009995705351,0.0174
0.0009995709351,0.0024
0.0009995713351,-0.0004
0.0009995717351,0.0034
0.0009995721351,0.014
0.0009995725351,0.0286
0.0009995729351,0.052
0.0009995733351,0.0858
0.0009995737351,0.1346
0.0009995741351,0.1884
0.0009995745351,0.2482
0.0009995749351,0.2994
0.0009995753351,0.336
0.0009995757351,0.3564
0.0009995761351,0.3594
0.0009995765351,0.3452
0.0009995769351,0.3228
0.0009995773351,0.291
0.0009995777351,0.2562
0.0009995781351,0.2166
0.0009995785351,0.1712
0.0009995789351,0.1234
0.0009995793351,0.0772
0.0009995797351,0.0386
0.0009995801351,0.0146
0.0009995805351,0.0016
0.0009995809351,0
0.0009995813351,0.0052
0.0009995817351,0.0158
0.0009995821351,0.034
0.0009995825351,0.0608
0.0009995829351,0.0998
0.0009995833351,0.1512
0.0009995837351,0.2086
0.0009995841351,0.2656
0.0009995845351,0.3106
0.0009995849351,0.3418
0.0009995853351,0.3548
0.0009995857351,0.3538
0.0009995861351,0.337
0.0009995865351,0.3144
0.0009995869351,0.2852
0.0009995873351,0.251
0.0009995877351,0.2086
0.0009995881351,0.1602
0.0009995885351,0.1096
0.0009995889351,0.064
0.0009995893351,0.028
0.0009995897351,0.0078
0.0009995901351,-0.0002
0.0009995905351,0.0012
0.0009995909351,0.0076
0.0009995913351,0.0216
0.0009995917351,0.0406
0.0009995921351,0.0708
0.0009995925351,0.1126
0.0009995929351,0.1668
0.0009995933351,0.2244
0.0009995937351,0.2794
0.0009995941351,0.3218
0.0009995945351,0.3498
0.0009995949351,0.3572
0.0009995953351,0.352
0.0009995957351,0.3348
0.0009995961351,0.3124
0.0009995965351,0.2782
0.0009995969351,0.2392
0.0009995973351,0.1938
0.0009995977351,0.1432
0.0009995981351,0.0916
0.0009995985351,0.05
0.0009995989351,0.018
0.0009995993351,0.0038
0.0009995997351,-0.0002
0.0009996001351,0.004
0.0009996005351,0.0126
0.0009996009351,0.0274
0.0009996013351,0.0492
0.0009996017351,0.0828
0.0009996021351,0.1286
0.0009996025351,0.1862
0.0009996029351,0.2434
0.0009996033351,0.2964
0.0009996037351,0.3334
0.0009996041351,0.3526
0.0009996045351,0.353
0.0009996049351,0.3418
0.0009996053351,0.3216
0.0009996057351,0.2976
0.0009996061351,0.2666
0.0009996065351,0.23
0.0009996069351,0.1836
0.0009996073351,0.1304
0.0009996077351,0.0788
0.0009996081351,0.0368
0.0009996085351,0.0092
0.0009996089351,-0.0004
0.0009996093351,-0.0004
0.0009996097351,0.0066
0.0009996101351,0.0154
0.0009996105351,0.0328
0.0009996109351,0.0572
0.0009996113351,0.0944
0.0009996117351,0.144
0.0009996121351,0.2028
0.0009996125351,0.2602
0.0009996129351,0.31
0.0009996133351,0.3432
0.0009996137351,0.3582
0.0009996141351,0.3544
0.0009996145351,0.3416
0.0009996149351,0.3178
0.0009996153351,0.2898
0.0009996157351,0.2556
0.0009996161351,0.2146
0.0009996165351,0.1642
0.0009996169351,0.1128
0.0009996173351,0.0638
0.0009996177351,0.0288
0.0009996181351,0.0068
0.0009996185351,0.0014
0.0009996189351,0.0022
0.0009996193351,0.0086
0.0009996197351,0.019
