-0.075	8.05962e-12
-0.0717667	2.613e-11
-0.0685333	8.25153e-11
-0.0653	2.53819e-10
-0.0620667	7.60521e-10
-0.0588333	2.21978e-9
-0.0556	6.31148e-9
-0.0523667	1.74818e-8
-0.0491333	4.71725e-8
-0.0459	1.24008e-7
-0.0426667	3.17603e-7
-0.0394333	7.92513e-7
-0.0362	1.92678e-6
-0.0329667	4.56435e-6
-0.0297333	0.0000105357
-0.0265	0.000023698
-0.0232667	0.0000519443
-0.0200333	0.00011096
-0.0168	0.000231009
-0.0135667	0.000468755
-0.0103333	0.000927149
-0.0071	0.00178761
-0.00386667	0.00336008
-0.000633333	0.00615772
0.0026	0.0110034
0.00583333	0.019174
0.00906667	0.0325862
0.0123	0.0540185
0.0155333	0.087358
0.0187667	0.137842
0.022	0.212255
0.0252333	0.319016
0.0284667	0.468101
0.0317	0.670723
0.0349333	0.938729
0.0381667	1.28369
0.0414	1.71571
0.0446333	2.24212
0.0478667	2.86603
0.0511	3.58519
0.0543333	4.39116
0.0575667	5.26908
0.0608	6.19808
0.0640333	7.15252
0.0672667	8.10371
0.0705	9.02217
0.0737333	9.87997
0.0769667	10.6529
0.0802	11.3221
0.0834333	11.8755
0.0866667	12.3077
0.0899	12.6199
0.0931333	12.8188
0.0963667	12.9156
0.0996	12.9237
0.102833	12.8582
0.106067	12.7339
0.1093	12.5647
0.112533	12.3626
0.115767	12.138
0.119	11.8988
0.122233	11.6515
0.125467	11.4005
0.1287	11.1492
0.131933	10.8998
0.135167	10.6537
0.1384	10.4118
0.141633	10.1745
0.144867	9.94223
0.1481	9.71499
0.151333	9.49281
0.154567	9.27564
0.1578	9.0634
0.161033	8.856
0.164267	8.65333
0.1675	8.4553
0.170733	8.2618
0.173967	8.07273
0.1772	7.88799
0.180433	7.70747
0.183667	7.53108
0.1869	7.35873
0.190133	7.19033
0.193367	7.02577
0.1966	6.86499
0.199833	6.70788
0.203067	6.55437
0.2063	6.40437
0.209533	6.25781
0.212767	6.1146
0.216	5.97466
0.219233	5.83793
0.222467	5.70433
0.2257	5.57378
0.228933	5.44623
0.232167	5.32159
0.2354	5.1998
0.238633	5.08081
