-0.075	3.10541e-12
-0.0717667	1.11655e-11
-0.0685333	3.89597e-11
-0.0653	1.31935e-10
-0.0620667	4.33592e-10
-0.0588333	1.38294e-9
-0.0556	4.28093e-9
-0.0523667	1.28616e-8
-0.0491333	3.75055e-8
-0.0459	1.06157e-7
-0.0426667	2.91659e-7
-0.0394333	7.77844e-7
-0.0362	2.01382e-6
-0.0329667	5.06149e-6
-0.0297333	0.0000123507
-0.0265	0.0000292607
-0.0232667	0.0000673109
-0.0200333	0.000150356
-0.0168	0.000326157
-0.0135667	0.000687123
-0.0103333	0.001406
-0.0071	0.0027946
-0.00386667	0.00539617
-0.000633333	0.0101236
0.0026	0.0184552
0.00583333	0.0326969
0.00906667	0.0563071
0.0123	0.0942687
0.0155333	0.153463
0.0187667	0.242979
0.022	0.374256
0.0252333	0.560949
0.0284667	0.818401
0.0317	1.16265
0.0349333	1.60893
0.0381667	2.16984
0.0414	2.8532
0.0446333	3.6601
0.0478667	4.58335
0.0511	5.60673
0.0543333	6.70527
0.0575667	7.84672
0.0608	8.994
0.0640333	10.1084
0.0672667	11.1533
0.0705	12.0969
0.0737333	12.9153
0.0769667	13.5937
0.0802	14.1266
0.0834333	14.5176
0.0866667	14.7768
0.0899	14.9198
0.0931333	14.9647
0.0963667	14.9302
0.0996	14.8344
0.102833	14.6932
0.106067	14.5199
0.1093	14.3252
0.112533	14.1172
0.115767	13.9018
0.119	13.6831
0.122233	13.4637
0.125467	13.2453
0.1287	13.0292
0.131933	12.8157
0.135167	12.6054
0.1384	12.3982
0.141633	12.1944
0.144867	11.9939
0.1481	11.7966
0.151333	11.6026
0.154567	11.4118
0.1578	11.224
0.161033	11.0394
0.164267	10.8578
0.1675	10.6792
0.170733	10.5036
0.173967	10.3308
0.1772	10.1609
0.180433	9.99376
0.183667	9.82938
0.1869	9.6677
0.190133	9.50868
0.193367	9.35227
0.1966	9.19844
0.199833	9.04714
0.203067	8.89832
0.2063	8.75196
0.209533	8.608
0.212767	8.46641
0.216	8.32715
0.219233	8.19018
0.222467	8.05546
0.2257	7.92296
0.228933	7.79264
0.232167	7.66446
0.2354	7.53839
0.238633	7.4144
0.241867	7.29244
0.2451	7.17249
0.248333	7.05451
0.251567	6.93848
0.2548	6.82435
0.258033	6.7121
0.261267	6.60169
0.2645	6.4931
0.267733	6.3863
0.270967	6.28125
0.2742	6.17794
0.277433	6.07632
0.280667	5.97637
0.2839	5.87807
0.287133	5.78138
0.290367	5.68629
0.2936	5.59275
0.296833	5.50076
0.300067	5.41028
0.3033	5.32129
0.306533	5.23376
0.309767	5.14767
0.313	5.063
0.316233	4.97972
0.319467	4.89781
0.3227	4.81725
0.325933	4.73801
0.329167	4.66008
0.3324	4.58343
0.335633	4.50804
0.338867	4.43389
0.3421	4.36095
0.345333	4.28922
0.348567	4.21867
0.3518	4.14928
0.355033	4.08103
0.358267	4.0139
0.3615	3.94788
0.364733	3.88294
0.367967	3.81907
0.3712	3.75625
0.374433	3.69447
0.377667	3.6337
0.3809	3.57393
0.384133	3.51515
0.387367	3.45733
0.3906	3.40046
0.393833	3.34452
0.397067	3.28951
0.4003	3.2354
0.403533	3.18219
0.406767	3.12984
0.41	3.07836
0.413233	3.02773
0.416467	2.97793
0.4197	2.92894
0.422933	2.88077
0.426167	2.83338
0.4294	2.78678
0.432633	2.74094
0.435867	2.69585
0.4391	2.65151
0.442333	2.6079
0.445567	2.565
0.4488	2.52281
0.452033	2.48131
0.455267	2.4405
0.4585	2.40036
0.461733	2.36087
0.464967	2.32204
0.4682	2.28385
0.471433	2.24628
0.474667	2.20933
0.4779	2.17299
0.481133	2.13725
0.484367	2.10209
0.4876	2.06752
0.490833	2.03351
0.494067	2.00006
0.4973	1.96716
0.500533	1.93481
0.503767	1.90298
0.507	1.87168
0.510233	1.84089
0.513467	1.81061
0.5167	1.78083
0.519933	1.75154
0.523167	1.72273
0.5264	1.69439
0.529633	1.66652
0.532867	1.63911
0.5361	1.61215
0.539333	1.58563
0.542567	1.55955
0.5458	1.5339
0.549033	1.50867
0.552267	1.48385
0.5555	1.45944
0.558733	1.43544
0.561967	1.41183
0.5652	1.3886
0.568433	1.36576
0.571667	1.3433
0.5749	1.3212
0.578133	1.29947
0.581367	1.2781
0.5846	1.25707
0.587833	1.2364
0.591067	1.21606
0.5943	1.19606
0.597533	1.17638
0.600767	1.15703
0.604	1.138
0.607233	1.11928
0.610467	1.10087
0.6137	1.08276
0.616933	1.06495
0.620167	1.04744
0.6234	1.03021
0.626633	1.01326
0.629867	0.996597
0.6331	0.980204
0.636333	0.964081
0.639567	0.948223
0.6428	0.932626
0.646033	0.917286
0.649267	0.902198
0.6525	0.887358
0.655733	0.872762
0.658967	0.858406
0.6622	0.844287
0.665433	0.830399
0.668667	0.81674
0.6719	0.803306
0.675133	0.790093
0.678367	0.777097
0.6816	0.764315
0.684833	0.751743
0.688067	0.739378
0.6913	0.727216
0.694533	0.715254
0.697767	0.703489
0.701	0.691918
0.704233	0.680537
0.707467	0.669343
0.7107	0.658333
0.713933	0.647505
0.717167	0.636854
0.7204	0.626379
0.723633	0.616076
0.726867	0.605942
0.7301	0.595975
0.733333	0.586172
0.736567	0.57653
0.7398	0.567047
0.743033	0.55772
0.746267	0.548546
0.7495	0.539524
0.752733	0.530649
0.755967	0.521921
0.7592	0.513336
0.762433	0.504892
0.765667	0.496587
0.7689	0.488419
0.772133	0.480385
0.775367	0.472484
0.7786	0.464712
0.781833	0.457068
0.785067	0.44955
0.7883	0.442156
0.791533	0.434883
0.794767	0.427729
0.798	0.420694
0.801233	0.413774
0.804467	0.406968
0.8077	0.400274
0.810933	0.39369
0.814167	0.387214
0.8174	0.380845
0.820633	0.374581
0.823867	0.36842
0.8271	0.36236
0.830333	0.356399
0.833567	0.350537
0.8368	0.344771
0.840033	0.3391
0.843267	0.333522
0.8465	0.328036
0.849733	0.322641
0.852967	0.317334
0.8562	0.312114
0.859433	0.30698
0.862667	0.301931
0.8659	0.296964
0.869133	0.29208
0.872367	0.287275
0.8756	0.28255
0.878833	0.277903
0.882067	0.273331
0.8853	0.268836
0.888533	0.264414
0.891767	0.260064
