11.	0
11.02	0
11.04	0
11.06	0
11.08	0
11.1	0
11.12	0
11.14	0
11.16	0
11.18	0
11.2	0
11.22	0
11.24	0
11.26	0
11.28	0
11.3	0
11.32	0
11.34	0
11.36	0
11.38	0
11.4	0
11.42	0
11.44	0
11.46	1.77636e-15
11.48	1.18387e-9
11.5	0.0000472199
11.52	0.0709125
11.54	4.67978
11.56	22.2148
11.58	27.1399
11.6	27.2215
11.62	27.2216
11.64	27.2216
11.66	27.2216
11.68	27.2216
11.7	27.2216
11.72	27.2216
11.74	27.2216
11.76	27.2216
11.78	27.2216
11.8	27.2216
11.82	27.2216
11.84	27.2216
11.86	27.2216
11.88	27.2216
11.9	27.2216
11.92	27.2216
11.94	27.2216
11.96	27.2216
11.98	27.2216
12.	27.2216
12.02	27.2216
12.04	27.2216
12.06	27.2216
12.08	27.2216
12.1	27.2216
12.12	27.2216
12.14	27.2216
12.16	27.2216
12.18	27.2216
12.2	27.2216
12.22	27.2216
12.24	27.2216
12.26	27.2216
12.28	27.2216
12.3	27.2216
12.32	27.2216
12.34	27.2216
12.36	27.2216
12.38	27.2216
12.4	27.2216
12.42	27.2216
12.44	27.2216
12.46	27.2216
12.48	27.2216
12.5	27.2216
12.52	27.2216
12.54	27.2216
12.56	27.2216
12.58	27.2216
12.6	27.2216
12.62	27.2216
12.64	27.2216
12.66	27.2216
12.68	27.2216
12.7	27.2216
12.72	27.2216
12.74	27.2216
12.76	27.2216
12.78	27.2216
12.8	27.2216
12.82	27.2216
12.84	27.2216
12.86	27.2216
12.88	27.2216
12.9	27.2216
12.92	27.2216
12.94	27.2216
12.96	27.2216
12.98	27.2216
13.	27.2216
13.02	27.2216
13.04	27.2216
13.06	27.2216
13.08	27.2215
13.1	27.2215
13.12	27.2214
13.14	27.2211
13.16	27.2206
13.18	27.2195
13.2	27.2174
13.22	27.2131
13.24	27.2052
13.26	27.1907
13.28	27.1654
13.3	27.1224
13.32	27.0518
13.34	26.9399
13.36	26.7686
13.38	26.5149
13.4	26.1519
13.42	25.6498
13.44	24.9787
13.46	24.1118
13.48	23.0293
13.5	21.723
13.52	20.1995
13.54	18.4821
13.56	16.6111
13.58	14.641
13.6	12.6361
13.62	10.6641
13.64	8.78956
13.66	7.0673
13.68	5.53799
13.7	4.22551
13.72	3.13686
13.74	2.26414
13.76	1.58795
13.78	1.0816
13.8	0.715131
13.82	0.45879
13.84	0.28549
13.86	0.172256
13.88	0.100749
13.9	0.0571055
13.92	0.0313606
13.94	0.016683
13.96	0.00859536
13.98	0.00428831
14.	0.00207145
14.02	0.000968658
14.04	0.000438453
14.06	0.000192081
14.08	0.0000814353
14.1	0.0000334092
14.12	0.0000132621
14.14	5.09348e-6
14.16	1.89254e-6
14.18	6.80265e-7
14.2	2.3653e-7
14.22	7.95512e-8
14.24	2.58784e-8
14.26	8.14218e-9
14.28	2.47763e-9
14.3	7.29134e-10
14.32	2.0751e-10
14.34	5.71099e-11
14.36	1.51985e-11
14.38	3.91154e-12
14.4	9.73444e-13
14.42	2.34479e-13
14.44	5.50671e-14
14.46	1.24345e-14
14.48	3.55271e-15
14.5	0
14.52	0
14.54	0
14.56	0
14.58	0
14.6	0
14.62	0
14.64	0
14.66	0
14.68	0
14.7	0
14.72	0
14.74	0
14.76	0
14.78	0
14.8	0
14.82	0
14.84	0
14.86	0
14.88	0
14.9	0
14.92	0
14.94	0
14.96	0
14.98	0
15.	0
