11.557	-1.36372	-1.36372
11.5625	-1.18418	-1.18418
11.568	-1.00943	-1.00943
11.5734	-0.839339	-0.839339
11.5789	-0.673777	-0.673777
11.5844	-0.512626	-0.512626
11.5899	-0.355768	-0.355768
11.5954	-0.203089	-0.203089
11.6009	-0.0544786	-0.0544786
11.6063	0.0901727	0.0901727
11.6118	0.23097	0.23097
11.6173	0.368016	0.368016
11.6228	0.501411	0.501411
11.6283	0.631252	0.631252
11.6338	0.757633	0.757633
11.6392	0.880647	0.880647
11.6447	1.00038	1.00038
11.6502	1.11693	1.11693
11.6557	1.23037	1.23037
11.6612	1.34079	1.34079
11.6667	1.44827	1.44827
11.6721	1.55288	1.55288
11.6776	1.65471	1.65471
11.6831	1.75382	1.75382
11.6886	1.85029	1.85029
11.6941	1.9442	1.9442
11.6995	2.0356	2.0356
11.705	2.12456	2.12456
11.7105	2.21116	2.21116
11.716	2.29545	2.29545
11.7215	2.37749	2.37749
11.727	2.45734	2.45734
11.7324	2.53507	2.53507
11.7379	2.61073	2.61073
11.7434	2.68437	2.68437
11.7489	2.75605	2.75605
11.7544	2.82582	2.82582
11.7599	2.89373	2.89373
11.7653	2.95984	2.95984
11.7708	3.02418	3.02418
11.7763	3.0868	3.0868
11.7818	3.14776	-3.13542
11.7873	3.2071	-3.07609
11.7927	3.26485	-3.01834
11.7982	3.32106	-2.96212
11.8037	3.37578	-2.90741
11.8092	3.42904	-2.85415
11.8147	3.48088	-2.80231
11.8202	3.53134	-2.75185
11.8256	3.58045	-2.70273
11.8311	3.62826	-2.65493
11.8366	3.67479	-2.6084
11.8421	3.72008	-2.5631
11.8476	3.76417	-2.51902
11.8531	3.80708	-2.47611
11.8585	3.84885	-2.43434
11.864	3.8895	-2.39368
11.8695	3.92907	-2.35411
11.875	3.96759	-2.3156
11.8805	4.00508	-2.2781
11.886	4.04157	-2.24161
11.8914	4.07709	-2.20609
11.8969	4.11167	-2.17152
11.9024	4.14532	-2.13787
11.9079	4.17808	-2.10511
11.9134	4.20996	-2.07323
11.9188	4.24099	-2.04219
11.9243	4.2712	-2.01199
11.9298	4.3006	-1.98258
11.9353	4.32922	-1.95396
11.9408	4.35708	-1.92611
11.9463	4.38419	-1.89899
11.9517	4.41058	-1.8726
11.9572	4.43627	-1.84691
11.9627	4.46128	-1.82191
11.9682	4.48561	-1.79757
11.9737	4.5093	-1.77388
11.9792	4.53236	-1.75082
11.9846	4.5548	-1.72838
11.9901	4.57665	-1.70653
11.9956	4.59791	-1.68527
12.0011	4.61861	-1.66457
12.0066	4.63876	-1.64443
12.012	4.65837	-1.62482
12.0175	4.67745	-1.60573
12.023	4.69603	-1.58715
12.0285	4.71412	-1.56907
12.034	4.73172	-1.55147
12.0395	4.74885	-1.53434
12.0449	4.76553	-1.51766
12.0504	4.78176	-1.50143
12.0559	4.79756	-1.48563
12.0614	4.81294	-1.47025
12.0669	4.8279	-1.45528
12.0724	4.84247	-1.44071
12.0778	4.85666	-1.42653
12.0833	4.87046	-1.41273
12.0888	4.8839	-1.39929
12.0943	4.89697	-1.38621
12.0998	4.9097	-1.37348
12.1052	4.92209	-1.36109
12.1107	4.93415	-1.34903
12.1162	4.94589	-1.33729
12.1217	4.95732	-1.32587
12.1272	4.96844	-1.31474
12.1327	4.97927	-1.30392
12.1381	4.9898	-1.29338
12.1436	5.00006	-1.28313
12.1491	5.01004	-1.27314
12.1546	5.01976	-1.26343
12.1601	5.02922	-1.25397
12.1656	5.03842	-1.24476
12.171	5.04739	-1.2358
12.1765	5.05611	-1.22708
12.182	5.0646	-1.21859
12.1875	5.07286	-1.21032
12.193	5.0809	-1.20228
12.1985	5.08873	-1.19445
12.2039	5.09635	-1.18683
12.2094	5.10377	-1.17941
12.2149	5.11099	-1.17219
12.2204	5.11802	-1.16517
12.2259	5.12486	-1.15833
12.2313	5.13152	-1.15167
12.2368	5.138	-1.14519
12.2423	5.14431	-1.13888
12.2478	5.15045	-1.13274
12.2533	5.15642	-1.12676
12.2588	5.16224	-1.12095
12.2642	5.1679	-1.11528
12.2697	5.17341	-1.10977
12.2752	5.17878	-1.10441
12.2807	5.184	-1.09919
12.2862	5.18908	-1.0941
12.2917	5.19403	-1.08916
12.2971	5.19884	-1.08434
12.3026	5.20353	-1.07966
12.3081	5.20809	-1.07509
12.3136	5.21253	-1.07065
12.3191	5.21685	-1.06633
12.3246	5.22106	-1.06212
12.33	5.22516	-1.05803
12.3355	5.22914	-1.05404
12.341	5.23302	-1.05016
12.3465	5.2368	-1.04639
12.352	5.24047	-1.04271
12.3574	5.24405	-1.03913
12.3629	5.24753	-1.03565
12.3684	5.25092	-1.03226
12.3739	5.25422	-1.02896
12.3794	5.25743	-1.02575
12.3849	5.26056	-1.02262
12.3903	5.2636	-1.01958
12.3958	5.26656	-1.01662
12.4013	5.26945	-1.01374
12.4068	5.27225	-1.01093
12.4123	5.27498	-1.0082
12.4178	5.27764	-1.00554
12.4232	5.28023	-1.00296
12.4287	5.28275	-1.00044
12.4342	5.2852	-0.997986
12.4397	5.28759	-0.9956
12.4452	5.28991	-0.993277
12.4506	5.29217	-0.991016
12.4561	5.29437	-0.988816
12.4616	5.29651	-0.986674
12.4671	5.2986	-0.98459
12.4726	5.30062	-0.98256
12.4781	5.3026	-0.980585
12.4835	5.30452	-0.978663
12.489	5.30639	-0.976791
12.4945	5.30822	-0.97497
12.5	5.30999	-0.973197
12.5055	5.31171	-0.971471
12.511	5.31339	-0.969792
12.5164	5.31503	-0.968157
12.5219	5.31662	-0.966566
