11.	3.78716e-8
11.02	8.94955e-8
11.04	2.07496e-7
11.06	4.72006e-7
11.08	1.05347e-6
11.1	2.307e-6
11.12	4.95715e-6
11.14	0.0000104517
11.16	0.0000216233
11.18	0.0000438988
11.2	0.0000874565
11.22	0.000170984
11.24	0.000328063
11.26	0.000617752
11.28	0.00114168
11.3	0.00207094
11.32	0.00368728
11.34	0.00644435
11.36	0.0110564
11.38	0.0186223
11.4	0.0307942
11.42	0.0499976
11.44	0.0797091
11.46	0.124791
11.48	0.191871
11.5	0.289758
11.52	0.429836
11.54	0.626421
11.56	0.896973
11.58	1.26213
11.6	1.74545
11.62	2.37281
11.64	3.17139
11.66	4.1683
11.68	5.38872
11.7	6.85392
11.72	8.57898
11.74	10.5708
11.76	12.8261
11.78	15.3304
11.8	18.0575
11.82	20.9699
11.84	24.02
11.86	27.1526
11.88	30.3078
11.9	33.4243
11.92	36.4431
11.94	39.3108
11.96	41.9823
11.98	44.423
12.	46.6096
12.02	48.5309
12.04	50.1863
12.06	51.5851
12.08	52.7442
12.1	53.6862
12.12	54.4369
12.14	55.0236
12.16	55.4733
12.18	55.8113
12.2	56.0604
12.22	56.2405
12.24	56.3682
12.26	56.457
12.28	56.5175
12.3	56.5579
12.32	56.5845
12.34	56.6015
12.36	56.6123
12.38	56.6189
12.4	56.623
12.42	56.6254
12.44	56.6268
12.46	56.6276
12.48	56.628
12.5	56.6283
12.52	56.6284
12.54	56.6285
12.56	56.6285
12.58	56.6285
12.6	56.6285
12.62	56.6285
12.64	56.6285
12.66	56.6285
12.68	56.6285
12.7	56.6285
12.72	56.6285
12.74	56.6285
12.76	56.6285
12.78	56.6285
12.8	56.6285
12.82	56.6285
12.84	56.6285
12.86	56.6285
12.88	56.6285
12.9	56.6285
12.92	56.6285
12.94	56.6285
12.96	56.6285
12.98	56.6285
13.	56.6285
13.02	56.6285
13.04	56.6285
13.06	56.6285
13.08	56.6285
13.1	56.6285
13.12	56.6285
13.14	56.6285
13.16	56.6285
13.18	56.6285
13.2	56.6285
13.22	56.6285
13.24	56.6285
13.26	56.6285
13.28	56.6285
13.3	56.6285
13.32	56.6285
13.34	56.6285
13.36	56.6285
13.38	56.6285
13.4	56.6285
13.42	56.6285
13.44	56.6285
13.46	56.6285
13.48	56.6285
13.5	56.6285
13.52	56.6285
13.54	56.6285
13.56	56.6285
13.58	56.6283
13.6	56.6281
13.62	56.6275
13.64	56.6262
13.66	56.6234
13.68	56.6179
13.7	56.6072
13.72	56.587
13.74	56.5503
13.76	56.486
13.78	56.3773
13.8	56.1998
13.82	55.9198
13.84	55.4938
13.86	54.8677
13.88	53.9797
13.9	52.7638
13.92	51.1564
13.94	49.1051
13.96	46.5779
13.98	43.5723
14.	40.1215
14.02	36.2966
14.04	32.204
14.06	27.9764
14.08	23.7607
14.1	19.7023
14.12	15.9306
14.14	12.5469
14.16	9.61615
14.18	7.16574
14.2	5.18784
14.22	3.64663
14.24	2.48726
14.26	1.64534
14.28	1.0551
14.3	0.655645
14.32	0.394661
14.34	0.230052
14.36	0.129823
14.38	0.0709087
14.4	0.0374775
14.42	0.0191638
14.44	0.00947889
14.46	0.00453449
14.48	0.00209765
14.5	0.000938245
14.52	0.000405722
14.54	0.000169599
14.56	0.0000685271
14.58	0.0000267612
14.6	0.0000100999
14.62	3.68358e-6
14.64	1.29817e-6
14.66	4.42057e-7
14.68	1.4544e-7
14.7	4.62303e-8
14.72	1.41967e-8
14.74	4.21158e-9
14.76	1.20693e-9
14.78	3.34104e-10
14.8	8.93401e-11
14.82	2.30749e-11
14.84	5.7554e-12
14.86	1.38556e-12
14.88	3.23297e-13
14.9	7.10543e-14
14.92	1.42109e-14
14.94	3.55271e-15
14.96	0
14.98	0
15.	0
